id_tarjeta,id_cliente,id_cliente_original,indice_tarjeta,marca_tarjeta,tipo_tarjeta,numero_tarjeta,fecha_expiracion,cvv,tiene_chip,tarjetas_emitidas,limite_credito,fecha_apertura,ano_ultimo_pin,en_dark_web
3068,1003,1003,5,Visa,Débito,4577924057885157,05/2023,594,SÍ,1,22310.0,09/2009,2011,No
3069,1004,1004,0,Visa,Debit (Prepaid),4291878920009873,01/2020,108,NO,1,76.0,01/2020,2020,No
3070,1004,1004,1,Amex,Crédito,393079452928936,03/2024,826,SÍ,2,8000.0,01/2020,2020,No
3071,1004,1004,2,Mastercard,Crédito,5443689960543700,11/2024,591,SÍ,2,9200.0,02/2020,2020,No
3072,1004,1004,3,Mastercard,Débito,5221540371047992,06/2020,258,SÍ,1,21244.0,02/2020,2020,No
3073,1004,1004,4,Visa,Débito,4041750526955037,06/2022,408,NO,2,20751.0,02/2020,2020,No
3074,1005,1005,0,Mastercard,Débito,5508553199519084,03/2019,196,SÍ,2,16347.0,03/2004,2010,No
3075,1006,1006,0,Visa,Débito,4954962607216980,10/2023,995,SÍ,1,23404.0,07/2010,2012,No
3076,1006,1006,1,Visa,Débito,4435466238583873,04/2022,708,SÍ,2,20930.0,10/2002,2008,No
3077,1006,1006,2,Visa,Débito,4343642801597529,08/2013,754,SÍ,2,23014.0,03/2013,2013,No
3078,1007,1007,0,Visa,Crédito,4858459431343518,12/2022,674,SÍ,2,9500.0,01/2020,2020,No
3079,1008,1008,0,Mastercard,Débito,5328768325200248,06/2020,645,SÍ,1,2778.0,02/1998,2005,No
3080,1008,1008,1,Amex,Crédito,321353785529607,02/2020,213,SÍ,2,11800.0,04/2015,2015,No
3081,1008,1008,2,Discover,Crédito,6281560178306833,10/2020,359,SÍ,1,11500.0,05/2004,2007,No
3082,1008,1008,3,Discover,Crédito,6745517172173148,02/2009,611,SÍ,2,13000.0,02/2008,2009,No
3083,1008,1008,4,Visa,Débito,4882435446100322,12/2024,332,SÍ,1,21102.0,04/2016,2016,No
3084,1008,1008,5,Visa,Debit (Prepaid),4900895647847430,03/2021,730,SÍ,1,60.0,09/2006,2009,No
3085,1009,1009,0,Visa,Crédito,4299314704025381,06/2020,215,SÍ,2,23100.0,01/2008,2010,No
3086,1009,1009,1,Mastercard,Débito,5779825688535232,03/2021,458,SÍ,1,34826.0,08/2015,2015,No
3087,1009,1009,2,Visa,Débito,4276546488958933,12/2023,54,NO,1,25429.0,10/2016,2016,No
3088,1010,1010,0,Mastercard,Débito,5098870349133203,12/2022,435,SÍ,1,79717.0,02/2001,2013,No
3089,1010,1010,1,Mastercard,Débito,5432650033328112,04/2023,920,SÍ,2,5307.0,06/2004,2010,No
3090,1010,1010,2,Mastercard,Débito,5405681429153556,04/2019,810,SÍ,2,47131.0,07/2005,2008,No
3091,1010,1010,3,Mastercard,Débito,5336536496743892,10/2021,805,SÍ,2,36724.0,01/2005,2010,No
3092,1010,1010,4,Mastercard,Débito,5244693372159107,10/2024,682,SÍ,1,6875.0,02/2010,2012,No
3093,1011,1011,0,Mastercard,Débito,5371571902299645,04/2024,46,SÍ,1,17229.0,11/2012,2012,No
3094,1011,1011,1,Mastercard,Débito,5404154440554855,05/2022,190,SÍ,1,31747.0,02/2015,2015,No
3095,1011,1011,2,Mastercard,Débito,5004660687674189,01/2023,841,SÍ,2,50127.0,02/2013,2013,No
3096,1012,1012,0,Discover,Crédito,6983129592633814,10/2022,237,SÍ,2,21400.0,02/2010,2010,No
3097,1013,1013,0,Mastercard,Débito,5968559734305335,01/2022,303,SÍ,2,24614.0,09/2007,2012,No
3098,1013,1013,1,Mastercard,Débito,5365437807241284,12/2023,623,SÍ,2,2809.0,09/2006,2011,No
3099,1013,1013,2,Mastercard,Débito,5672946381379338,03/2007,314,NO,2,15076.0,07/2003,2015,No
3100,1013,1013,3,Visa,Débito,4858037645038535,09/2020,745,SÍ,1,27646.0,07/2008,2009,No
3101,1014,1014,0,Mastercard,Débito,5243874409265567,01/2021,702,SÍ,1,20447.0,01/2017,2017,No
3102,1014,1014,1,Mastercard,Débito,5275365619003581,10/2021,507,SÍ,1,29948.0,04/2011,2011,No
3103,1014,1014,2,Visa,Débito,4182859596486161,09/2020,890,SÍ,2,28021.0,09/2003,2011,No
3104,1014,1014,3,Mastercard,Debit (Prepaid),5298865153588955,12/2013,297,NO,1,58.0,12/2013,2013,No
3105,1015,1015,0,Mastercard,Debit (Prepaid),5023362294953907,08/2020,641,SÍ,2,44.0,01/2020,2020,No
3106,1016,1016,0,Mastercard,Débito,5537790974948480,02/2022,935,SÍ,2,19880.0,02/2020,2020,No
3107,1016,1016,1,Mastercard,Crédito,5024975183096428,04/2021,542,SÍ,1,12700.0,01/2020,2020,No
3108,1017,1017,0,Visa,Débito,4445219636598507,03/2024,699,SÍ,1,42670.0,02/2012,2012,No
3109,1017,1017,1,Mastercard,Débito,5621630163698126,02/2020,106,NO,1,21611.0,01/2020,2020,No
3110,1017,1017,2,Mastercard,Débito,5918825657025750,07/2021,152,SÍ,2,50521.0,06/2018,2018,No
3111,1017,1017,3,Mastercard,Débito,5734359364174769,03/2024,802,SÍ,2,27982.0,04/2010,2010,No
3112,1017,1017,4,Mastercard,Débito,5143782902956271,10/2023,803,SÍ,1,22886.0,12/2009,2009,No
3113,1017,1017,5,Mastercard,Débito,5358748385757375,11/2020,637,SÍ,2,32049.0,05/2005,2005,No
3114,1017,1017,6,Mastercard,Débito,5457892332691018,06/2023,949,NO,1,45141.0,10/2008,2010,No
3115,1018,1018,0,Mastercard,Debit (Prepaid),5525601416941014,11/2023,154,SÍ,1,44.0,10/2004,2014,No
3116,1019,1019,0,Amex,Crédito,302324154583308,07/2023,777,SÍ,1,26900.0,05/2002,2019,No
3117,1019,1019,1,Mastercard,Débito,5977051342540190,06/2023,806,SÍ,2,5414.0,11/2011,2012,No
3118,1019,1019,2,Mastercard,Débito,5884636845919714,07/2018,425,SÍ,2,17846.0,10/2004,2011,No
3119,1019,1019,3,Visa,Debit (Prepaid),4086369836640262,11/2022,257,SÍ,2,51.0,07/2010,2014,No
3120,1019,1019,4,Mastercard,Débito,5940949386888214,01/2019,618,SÍ,2,39080.0,02/2000,2017,No
3121,1020,1020,0,Mastercard,Crédito,5891980090129648,05/2024,843,SÍ,1,5600.0,06/2008,2011,No
3122,1020,1020,1,Mastercard,Débito,5805477288229197,02/2020,832,SÍ,2,7090.0,05/2007,2017,No
3123,1020,1020,2,Amex,Crédito,358240905315315,04/2023,544,SÍ,1,4600.0,07/2012,2012,No
3124,1020,1020,3,Amex,Crédito,354505344407390,04/2020,793,SÍ,1,6900.0,06/2007,2008,No
3125,1021,1021,0,Discover,Crédito,6910816000642923,03/2020,845,SÍ,2,7900.0,03/2001,2004,No
3126,1021,1021,1,Mastercard,Débito,5031093004521446,07/2023,834,NO,1,415.0,06/2011,2013,No
3127,1022,1022,0,Amex,Crédito,387423675573298,06/2021,864,SÍ,1,11800.0,02/2020,2020,No
3128,1023,1023,0,Mastercard,Débito,5392581536940682,04/2020,63,SÍ,1,10107.0,08/2019,2019,No
3129,1024,1024,0,Visa,Débito,4062156976910800,10/2024,305,NO,2,12286.0,06/2004,2013,No
3130,1024,1024,1,Mastercard,Débito,5419592121545154,01/2022,42,SÍ,2,18894.0,02/2009,2015,No
3131,1025,1025,0,Mastercard,Débito,5235277792486600,11/2017,314,SÍ,1,35175.0,08/2013,2013,No
3132,1025,1025,1,Mastercard,Débito,5526616116382741,10/2021,600,SÍ,1,21205.0,06/2005,2010,No
3133,1025,1025,2,Mastercard,Débito,5071372204646552,11/2021,958,NO,1,25985.0,07/2017,2017,No
3134,1025,1025,3,Mastercard,Débito,5313636141539714,06/2024,212,NO,1,39431.0,07/2004,2008,No
3135,1025,1025,4,Visa,Débito,4631337182936138,03/2024,847,SÍ,2,18288.0,08/2010,2012,No
3136,1026,1026,0,Visa,Crédito,4142865741084776,08/2020,302,SÍ,1,9000.0,01/2007,2007,No
3137,1026,1026,1,Mastercard,Débito,5823085266965025,10/2021,876,SÍ,2,12367.0,03/2008,2008,No
3138,1026,1026,2,Mastercard,Débito,5708920987862167,09/2021,17,SÍ,2,19619.0,06/2016,2016,No
3139,1027,1027,0,Amex,Crédito,330378740053511,06/2020,959,SÍ,1,12800.0,01/2020,2020,No
3140,1028,1028,0,Visa,Crédito,4260552166292092,06/2022,384,SÍ,1,9500.0,02/2014,2014,No
3141,1029,1029,0,Mastercard,Débito,5873966669352213,09/2024,809,SÍ,2,3966.0,01/2008,2013,No
3142,1029,1029,1,Mastercard,Débito,5229231041808987,11/2009,670,SÍ,2,8812.0,09/2009,2009,No
3143,1029,1029,2,Visa,Débito,4324205574305224,10/2022,92,SÍ,2,13434.0,03/2003,2003,No
3144,1029,1029,3,Mastercard,Débito,5081900353730451,11/2020,533,SÍ,1,13104.0,12/2008,2017,No
3145,1030,1030,0,Mastercard,Débito,5203247586217393,09/2021,503,SÍ,1,9454.0,04/2002,2007,No
3146,1030,1030,1,Mastercard,Débito,5410528927271572,01/2020,651,SÍ,1,13764.0,11/2012,2012,No
3147,1030,1030,2,Mastercard,Débito,5892723462268595,05/2024,355,SÍ,1,14639.0,08/2018,2018,No
3148,1030,1030,3,Mastercard,Débito,5896330225827400,08/2024,851,NO,2,20277.0,08/2014,2014,No
3149,1030,1030,4,Mastercard,Débito,5342464568793113,02/2020,260,SÍ,1,11166.0,02/2020,2020,No
3150,1031,1031,0,Mastercard,Crédito,5632468453747633,06/2024,296,SÍ,2,7200.0,11/2007,2010,No
3151,1031,1031,1,Mastercard,Débito,5754434443697253,11/2022,789,SÍ,1,12389.0,06/2016,2016,No
3152,1032,1032,0,Visa,Débito,4639713693974383,02/2023,69,SÍ,2,2121.0,01/2005,2009,No
3153,1032,1032,1,Visa,Débito,4025137324225957,11/2024,653,SÍ,2,13455.0,11/2001,2011,No
3154,1032,1032,2,Visa,Debit (Prepaid),4595382752542331,08/2023,475,SÍ,2,48.0,03/2009,2013,No
3155,1032,1032,3,Mastercard,Debit (Prepaid),5680583752844424,02/2022,504,SÍ,2,49.0,11/2009,2009,No
3156,1032,1032,4,Visa,Crédito,4944959860713657,07/2022,21,SÍ,2,5000.0,01/2013,2013,No
3157,1032,1032,5,Mastercard,Crédito,5925756786369213,06/2010,556,NO,1,6800.0,06/2005,2009,No
3158,1033,1033,0,Visa,Crédito,4225059111399176,06/2021,829,SÍ,2,24900.0,05/2008,2013,No
3159,1033,1033,1,Mastercard,Débito,5515747009144505,01/2024,306,SÍ,2,19670.0,01/2005,2009,No
3160,1033,1033,2,Mastercard,Débito,5764133440846689,07/2024,480,SÍ,2,23231.0,02/2020,2020,No
3161,1033,1033,3,Visa,Debit (Prepaid),4203776062748208,03/2022,193,SÍ,2,18.0,03/2006,2013,No
3162,1034,1034,0,Mastercard,Débito,5480998753252900,07/2021,110,SÍ,1,13699.0,10/2019,2019,No
3163,1034,1034,1,Visa,Crédito,4748763826906132,05/2017,478,NO,2,11700.0,09/2006,2010,No
3164,1034,1034,2,Mastercard,Crédito,5274567500521135,11/2010,89,SÍ,1,1800.0,11/2010,2010,No
3165,1034,1034,3,Mastercard,Débito,5100254410135496,10/2023,723,SÍ,1,15612.0,11/2012,2012,No
3166,1035,1035,0,Mastercard,Débito,5233470858754888,08/2024,870,SÍ,1,4699.0,09/2007,2018,No
3167,1036,1036,0,Mastercard,Débito,5634720557033736,02/2021,644,SÍ,1,77778.0,02/2020,2020,No
3168,1036,1036,1,Visa,Débito,4288163100200556,10/2023,765,NO,1,31755.0,07/2008,2008,No
3169,1036,1036,2,Mastercard,Débito,5648047323588801,11/2024,470,SÍ,1,28601.0,04/2012,2012,No
3170,1036,1036,3,Mastercard,Crédito,5628686337388309,03/2010,842,SÍ,2,25900.0,04/2005,2011,No
3171,1036,1036,4,Mastercard,Debit (Prepaid),5293099993474749,06/2009,140,SÍ,2,97.0,10/2001,2010,No
3172,1036,1036,5,Mastercard,Débito,5584427717587374,05/2023,957,NO,2,22553.0,08/2007,2010,No
3173,1036,1036,6,Mastercard,Debit (Prepaid),5276972829621865,05/2022,803,SÍ,2,65.0,11/2010,2015,No
3174,1036,1036,7,Mastercard,Débito,5562768142811109,10/2024,267,SÍ,2,21225.0,01/2003,2012,No
3175,1037,1037,0,Mastercard,Crédito,5195862758999591,12/2021,426,SÍ,2,13300.0,01/2020,2020,No
3176,1037,1037,1,Mastercard,Débito,5180139423244093,07/2022,633,SÍ,2,9141.0,02/2010,2011,No
3177,1038,1038,0,Mastercard,Débito,5647392545129328,05/2021,236,SÍ,2,14733.0,12/2009,2011,No
3178,1038,1038,1,Visa,Débito,4543221446829326,08/2023,587,SÍ,1,15814.0,11/2002,2010,No
3179,1038,1038,2,Mastercard,Débito,5848203145087847,05/2021,597,SÍ,1,20816.0,03/2013,2013,No
3180,1038,1038,3,Visa,Crédito,4681503612415898,02/2014,86,SÍ,2,8500.0,09/2008,2010,No
3181,1039,1039,0,Mastercard,Débito,5620673787409550,07/2021,842,SÍ,1,35493.0,08/2018,2018,No
3182,1039,1039,1,Mastercard,Débito,5849371224627148,07/2020,636,SÍ,2,58311.0,10/2013,2013,No
3183,1039,1039,2,Mastercard,Crédito,5981150339766533,09/2023,601,SÍ,1,24700.0,02/2020,2020,No
3184,1039,1039,3,Mastercard,Débito,5656999344150658,10/2024,761,SÍ,2,66779.0,01/2009,2011,No
3185,1039,1039,4,Mastercard,Debit (Prepaid),5964863053217701,02/2024,287,SÍ,1,58.0,02/2007,2012,No
3186,1040,1040,0,Discover,Crédito,6932682320710660,08/2023,294,SÍ,2,7400.0,03/2009,2017,No
3187,1040,1040,1,Mastercard,Débito,5839391622959364,10/2020,985,SÍ,2,11310.0,12/2008,2012,No
3188,1040,1040,2,Mastercard,Crédito,5451139349544228,08/2019,832,NO,2,7200.0,02/2011,2011,No
3189,1041,1041,0,Mastercard,Débito,5893992585377552,04/2022,46,NO,1,28352.0,03/2010,2012,No
3190,1041,1041,1,Amex,Crédito,344769057601771,06/2016,588,SÍ,2,10000.0,05/2009,2011,No
3191,1041,1041,2,Mastercard,Débito,5475273052994397,02/2024,101,SÍ,1,32325.0,09/2016,2016,No
3192,1041,1041,3,Mastercard,Débito,5682219058474739,05/2018,67,SÍ,2,22405.0,07/2014,2014,No
3193,1041,1041,4,Amex,Crédito,335960480212340,01/2021,29,SÍ,1,17300.0,06/2008,2013,No
3194,1042,1042,0,Mastercard,Débito,5734847771716584,07/2020,423,SÍ,1,11163.0,01/2020,2020,No
3195,1042,1042,1,Mastercard,Débito,5018191731735773,02/2024,889,SÍ,1,13612.0,05/2011,2011,No
3196,1042,1042,2,Visa,Débito,4764927598078199,12/2016,254,SÍ,1,11168.0,11/2009,2009,No
3197,1043,1043,0,Visa,Crédito,4821644277167168,03/2020,978,NO,2,6200.0,01/2020,2020,No
3198,1043,1043,1,Mastercard,Debit (Prepaid),5332123291595768,05/2019,494,SÍ,1,61.0,04/2008,2009,No
3199,1043,1043,2,Mastercard,Débito,5981206880089611,02/2020,421,SÍ,1,12103.0,02/2019,2019,No
3200,1044,1044,0,Discover,Crédito,6880652319415117,08/2022,218,SÍ,2,7900.0,05/2009,2010,No
3201,1044,1044,1,Mastercard,Débito,5603221270332940,06/2016,316,SÍ,1,11408.0,03/2012,2012,No
3202,1045,1045,0,Mastercard,Débito,5101090738920824,07/2021,325,SÍ,1,22362.0,09/2010,2014,No
3203,1046,1046,0,Visa,Débito,4641287909590417,09/2020,819,SÍ,1,14993.0,02/2020,2020,No
3204,1046,1046,1,Amex,Crédito,324659664188559,04/2024,330,NO,2,8300.0,02/2020,2020,No
3205,1047,1047,0,Mastercard,Débito,5900286231363635,12/2021,172,SÍ,1,29716.0,12/2009,2011,No
3206,1047,1047,1,Visa,Débito,4993861165139696,10/2009,663,SÍ,1,19258.0,08/2009,2011,No
3207,1047,1047,2,Visa,Crédito,4355832454848293,08/2020,490,SÍ,3,13400.0,05/2009,2011,No
3208,1047,1047,3,Visa,Crédito,4746650219933871,09/2022,32,SÍ,2,17100.0,02/2020,2020,No
3209,1048,1048,0,Visa,Débito,4954234286771971,09/2022,1,SÍ,2,16736.0,02/2020,2020,No
3210,1048,1048,1,Mastercard,Débito,5149907991090612,09/2021,275,SÍ,1,10196.0,01/2020,2020,No
3211,1049,1049,0,Visa,Débito,4636302289774996,09/2014,898,SÍ,1,20961.0,09/2004,2010,No
3212,1049,1049,1,Mastercard,Crédito,5703235867357528,02/2023,825,SÍ,2,10500.0,05/2003,2016,No
3213,1049,1049,2,Amex,Crédito,365377878162370,10/2023,964,SÍ,2,16500.0,01/2013,2013,No
3214,1050,1050,0,Visa,Crédito,4498319484048588,08/2016,282,SÍ,2,11300.0,05/2016,2016,No
3215,1050,1050,1,Mastercard,Débito,5909552342193744,12/2021,675,SÍ,1,13866.0,02/2018,2018,No
3216,1050,1050,2,Mastercard,Débito,5494745672321744,05/2021,61,SÍ,2,14913.0,02/2010,2010,No
3217,1051,1051,0,Discover,Crédito,6130054955952438,10/2022,970,SÍ,1,6100.0,02/2020,2020,No
3218,1052,1052,0,Visa,Débito,4852239481506092,11/2012,226,NO,1,3728.0,10/2010,2010,No
3219,1052,1052,1,Discover,Crédito,6172129329668613,10/2024,585,SÍ,1,7400.0,07/2001,2007,No
3220,1052,1052,2,Mastercard,Debit (Prepaid),5821558147911214,10/2020,558,SÍ,1,77.0,09/2009,2009,No
3221,1052,1052,3,Visa,Débito,4643281848838061,02/2021,413,SÍ,1,12299.0,03/2005,2007,No
3222,1053,1053,0,Visa,Crédito,4086497597276972,03/2021,383,SÍ,2,6800.0,01/2010,2010,No
3223,1053,1053,1,Visa,Debit (Prepaid),4841317910712429,02/2022,858,SÍ,1,77.0,01/2020,2020,No
3224,1054,1054,0,Mastercard,Débito,5153811866078718,01/2017,115,SÍ,2,2172.0,06/2009,2017,No
3225,1054,1054,1,Mastercard,Débito,5514582408709018,04/2021,117,SÍ,1,8661.0,01/2020,2020,No
3226,1054,1054,2,Visa,Débito,4456142342115909,03/2023,189,SÍ,2,4009.0,01/2020,2020,No
3227,1055,1055,0,Amex,Crédito,344844394968700,12/2020,973,SÍ,1,11200.0,02/2020,2020,No
3228,1055,1055,1,Visa,Débito,4061650049353084,12/2021,542,SÍ,2,16479.0,01/2020,2020,No
3229,1056,1056,0,Mastercard,Debit (Prepaid),5874995941788498,06/2022,595,SÍ,1,65.0,11/2012,2012,No
3230,1056,1056,1,Mastercard,Débito,5757503231654928,07/2021,514,SÍ,1,17993.0,06/2012,2012,No
3231,1057,1057,0,Mastercard,Débito,5128394597214303,04/2011,984,SÍ,2,16398.0,12/2005,2005,No
3232,1057,1057,1,Mastercard,Débito,5013050025628156,10/2021,272,SÍ,2,21284.0,06/1998,2016,No
3233,1058,1058,0,Visa,Débito,4683799898016256,09/2021,938,NO,2,13022.0,06/2015,2015,No
3234,1058,1058,1,Visa,Crédito,4591328314306371,11/2020,252,SÍ,1,8500.0,02/2020,2020,No
3235,1059,1059,0,Visa,Débito,4130167694765134,06/2024,299,SÍ,1,34123.0,06/2009,2009,No
3236,1059,1059,1,Mastercard,Débito,5123318890212912,10/2013,821,SÍ,1,25670.0,05/1999,2010,No
3237,1059,1059,2,Mastercard,Crédito,5719709279353504,07/2020,403,SÍ,1,9000.0,05/1999,2012,No
3238,1059,1059,3,Visa,Débito,4963194250583008,09/2023,150,SÍ,2,8280.0,12/2008,2017,No
3239,1060,1060,0,Amex,Crédito,398638761436555,01/2021,177,SÍ,2,6400.0,10/2010,2011,No
3240,1060,1060,1,Mastercard,Débito,5945807507752763,08/2022,282,SÍ,2,9741.0,12/2001,2010,No
3241,1060,1060,2,Mastercard,Débito,5228524583663222,06/2023,720,SÍ,2,1326.0,03/2001,2011,No
3242,1060,1060,3,Discover,Crédito,6151262896814388,10/2022,10,SÍ,2,3600.0,10/1998,2005,No
3243,1060,1060,4,Mastercard,Crédito,5824671780662841,05/2022,554,SÍ,1,5500.0,03/2006,2012,No
3244,1061,1061,0,Mastercard,Débito,5397488043496245,10/2020,915,SÍ,2,16675.0,03/2009,2009,No
3245,1061,1061,1,Visa,Débito,4003397958786978,05/2021,994,SÍ,2,21594.0,01/2015,2015,No
3246,1061,1061,2,Visa,Débito,4345910488111903,02/2020,867,SÍ,1,14277.0,06/2012,2012,No
3247,1061,1061,3,Visa,Débito,4169464534562522,09/2021,770,SÍ,2,13368.0,04/2014,2014,No
3248,1061,1061,4,Mastercard,Crédito,5242288844676225,05/2020,740,SÍ,1,12700.0,12/2007,2016,No
3249,1062,1062,0,Amex,Crédito,309312757333159,05/2015,253,SÍ,1,11200.0,06/2000,2013,No
3250,1062,1062,1,Visa,Débito,4547819605508075,06/2024,410,SÍ,1,1342.0,09/2008,2008,No
3251,1062,1062,2,Visa,Crédito,4285723805461636,05/2024,282,SÍ,2,8700.0,05/2008,2009,No
3252,1062,1062,3,Visa,Debit (Prepaid),4505985086777391,06/2019,675,SÍ,2,75.0,03/2019,2019,No
3253,1062,1062,4,Mastercard,Débito,5610643638268100,10/2021,739,SÍ,1,35062.0,02/2004,2011,No
3254,1062,1062,5,Mastercard,Débito,5972507233494518,02/2020,29,SÍ,2,17503.0,08/2019,2019,No
3255,1062,1062,6,Visa,Crédito,4807938969312222,10/2021,158,SÍ,1,16900.0,11/2011,2011,No
3256,1063,1063,0,Mastercard,Crédito,5595124692967493,01/2023,474,NO,2,9000.0,10/2010,2010,No
3257,1063,1063,1,Visa,Crédito,4552564122869013,04/2024,816,SÍ,2,9800.0,09/2012,2012,No
3258,1063,1063,2,Mastercard,Crédito,5374521575849221,12/2023,720,SÍ,1,10600.0,12/2008,2009,No
3259,1063,1063,3,Visa,Crédito,4913659581054321,08/2020,55,SÍ,1,7200.0,03/2013,2013,No
3260,1063,1063,4,Amex,Crédito,358698367361738,11/2023,803,SÍ,2,7900.0,06/2007,2017,No
3261,1064,1064,0,Mastercard,Débito,5247241630893016,02/2020,285,SÍ,2,12189.0,06/2011,2011,No
3262,1064,1064,1,Amex,Crédito,363194829032279,09/2021,307,NO,1,12300.0,12/1997,2009,No
3263,1064,1064,2,Visa,Débito,4348922167384229,06/2022,256,SÍ,2,8702.0,01/2010,2014,No
3264,1064,1064,3,Mastercard,Débito,5813126802246388,12/2022,390,SÍ,2,10638.0,09/2004,2010,No
3265,1064,1064,4,Amex,Crédito,355893231059855,11/2020,374,SÍ,2,5800.0,02/1998,2010,No
3266,1064,1064,5,Mastercard,Crédito,5937483494199250,09/2020,651,SÍ,1,13200.0,03/2002,2018,No
3267,1064,1064,6,Mastercard,Crédito,5696507697447293,10/2021,829,SÍ,2,4800.0,12/2005,2009,No
3268,1065,1065,0,Mastercard,Crédito,5202407614887772,11/2020,17,SÍ,2,6800.0,08/2013,2013,No
3269,1065,1065,1,Visa,Debit (Prepaid),4805717527228441,04/2020,689,SÍ,2,64.0,10/2018,2018,No
3270,1066,1066,0,Visa,Crédito,4846880896921020,09/2011,89,SÍ,1,5800.0,08/2010,2010,No
3271,1066,1066,1,Mastercard,Débito,5342017674521143,08/2024,200,SÍ,2,22742.0,01/2009,2009,No
3272,1066,1066,2,Amex,Crédito,342127756889068,04/2020,505,SÍ,1,19300.0,02/2003,2013,No
3273,1066,1066,3,Visa,Crédito,4998523019501501,03/2024,730,SÍ,1,13800.0,11/2008,2008,No
3274,1067,1067,0,Mastercard,Crédito,5990870436342591,12/2022,373,SÍ,2,8200.0,03/2007,2010,No
3275,1068,1068,0,Visa,Débito,4072906383807827,08/2021,134,SÍ,2,840.0,01/2020,2020,No
3276,1069,1069,0,Visa,Crédito,4896740019424793,02/2023,107,SÍ,2,12600.0,11/1996,2014,No
3277,1069,1069,1,Mastercard,Débito,5527540454179734,09/2023,594,SÍ,2,15552.0,06/2010,2014,No
3278,1069,1069,2,Visa,Débito,4084744531899336,08/2022,22,SÍ,1,5133.0,08/2008,2008,No
3279,1069,1069,3,Mastercard,Débito,5573928816931767,11/2020,814,SÍ,2,24049.0,07/2006,2013,No
3280,1070,1070,0,Visa,Débito,4736166071228961,10/2020,535,SÍ,1,17382.0,02/2020,2020,No
3281,1070,1070,1,Visa,Débito,4043193069414737,09/2021,859,NO,1,19483.0,02/2020,2020,No
3282,1071,1071,0,Visa,Débito,4549207388694992,07/2020,454,SÍ,2,2174.0,12/2002,2010,No
3283,1072,1072,0,Mastercard,Débito,5800282249045735,08/2017,159,SÍ,2,25301.0,08/2014,2014,No
3284,1072,1072,1,Visa,Crédito,4500413559560458,09/2012,772,SÍ,2,11000.0,09/2011,2013,No
3285,1072,1072,2,Discover,Crédito,6910507672679889,11/2022,303,SÍ,1,7100.0,02/2020,2020,No
3286,1073,1073,0,Mastercard,Debit (Prepaid),5359728537890316,10/2008,268,SÍ,2,57.0,08/2008,2008,No
3287,1073,1073,1,Mastercard,Debit (Prepaid),5525521386256143,11/2016,10,SÍ,2,33.0,06/2006,2013,No
3288,1073,1073,2,Visa,Crédito,4261459508856281,03/2024,100,NO,1,10900.0,02/2020,2020,No
3289,1074,1074,0,Visa,Crédito,4733101280516220,10/2021,91,SÍ,2,7100.0,10/2007,2007,No
3290,1074,1074,1,Mastercard,Débito,5182798655253669,02/2022,237,SÍ,1,10005.0,04/2012,2012,No
3291,1075,1075,0,Visa,Débito,4170281671173425,09/2023,374,SÍ,1,10627.0,11/2011,2011,No
3292,1075,1075,1,Mastercard,Débito,5090352145878323,09/2024,699,NO,2,12157.0,01/2010,2019,No
3293,1075,1075,2,Mastercard,Débito,5697088180898071,03/2008,622,SÍ,1,60.0,09/2004,2009,No
3294,1075,1075,3,Mastercard,Crédito,5190258026083823,12/2020,16,SÍ,2,10600.0,06/2003,2008,No
3295,1075,1075,4,Visa,Débito,4513747100786400,11/2023,697,SÍ,1,17383.0,03/2012,2012,No
3296,1076,1076,0,Mastercard,Crédito,5425086965050395,07/2022,286,SÍ,1,14200.0,06/2015,2015,No
3297,1077,1077,0,Mastercard,Débito,5293577583483472,12/2021,468,NO,2,11620.0,02/2010,2010,No
3298,1077,1077,1,Visa,Débito,4905889899631048,01/2020,87,SÍ,2,16642.0,01/2007,2012,No
3299,1077,1077,2,Mastercard,Crédito,5312371772380380,05/2020,749,SÍ,1,6900.0,02/2017,2017,No
3300,1077,1077,3,Visa,Crédito,4205841889242536,09/2007,193,NO,2,12500.0,10/2006,2012,No
3301,1078,1078,0,Mastercard,Débito,5768034144342998,09/2024,339,SÍ,2,14814.0,03/2008,2008,No
3302,1078,1078,1,Amex,Crédito,375781387847037,09/2021,910,SÍ,1,10900.0,06/2011,2011,No
3303,1078,1078,2,Mastercard,Débito,5422477428882353,01/2023,49,SÍ,2,17253.0,09/2009,2011,No
3304,1079,1079,0,Visa,Débito,4022388623982220,09/2009,297,SÍ,2,20756.0,08/2009,2009,No
3305,1079,1079,1,Mastercard,Débito,5892815616421272,02/2020,831,SÍ,2,22132.0,01/2018,2018,No
